FILE	missing	percentage
AUSMDU00051788	91	0.055218447
AUSMDU00051789	88	0.053398058
AUSMDU00051815	94	0.057038835
AUSMDU00052018	88	0.053398058
AUSMDU00052019	86	0.052184466
AUSMDU00052020	88	0.053398058
AUSMDU00052023	91	0.055218447
AUSMDU00052178	88	0.053398058
AUSMDU00052179	96	0.058252427184465994
AUSMDU00052228	94	0.057038835
AUSMDU00052229	92	0.055825243
AUSMDU00052252	87	0.052791262135922334
AUSMDU00052253	88	0.053398058
AUSMDU00052254	87	0.052791262135922334
AUSMDU00052255	85	0.05157767
AUSMDU00052256	91	0.055218447
AUSMDU00052257	87	0.052791262135922334
AUSMDU00052262	89	0.054004854
AUSMDU00052274	90	0.054611650485436924
AUSMDU00052275	85	0.05157767
AUSMDU00052284	86	0.052184466
AUSMDU00052298	87	0.052791262135922334
AUSMDU00052354	91	0.055218447
AUSMDU00052355	93	0.056432038834951403
AUSMDU00052364	89	0.054004854
AUSMDU00052365	91	0.055218447
AUSMDU00052366	91	0.055218447
AUSMDU00052368	90	0.054611650485436924
AUSMDU00052380	93	0.056432038834951403
AUSMDU00052384	97	0.058859223
AUSMDU00052399	92	0.055825243
AUSMDU00052400	86	0.052184466
AUSMDU00052534	89	0.054004854
AUSMDU00052535	85	0.05157767
AUSMDU00052574	96	0.058252427184465994
AUSMDU00052579	89	0.054004854
AUSMDU00052583	79	0.047936893
AUSMDU00052618	88	0.053398058
AUSMDU00052619	90	0.054611650485436924
AUSMDU00052620	87	0.052791262135922334
AUSMDU00052621	87	0.052791262135922334
AUSMDU00052628	80	0.048543689
AUSMDU00052643	88	0.053398058
AUSMDU00052652	85	0.05157767
AUSMDU00052653	84	0.050970873786407744
AUSMDU00052722	88	0.053398058
AUSMDU00052723	87	0.052791262135922334
AUSMDU00052725	95	0.057645631
AUSMDU00052728	90	0.054611650485436924
AUSMDU00052729	88	0.053398058
AUSMDU00052730	92	0.055825243
AUSMDU00052731	86	0.052184466
AUSMDU00052732	86	0.052184466
AUSMDU00052733	94	0.057038835
AUSMDU00052838	85	0.05157767
AUSMDU00052854	82	0.049757282
AUSMDU00052860	87	0.052791262135922334
AUSMDU00052869	77	0.046723301
AUSMDU00052894	85	0.05157767
AUSMDU00052949	98	0.059466019
AUSMDU00052958	87	0.052791262135922334
AUSMDU00052959	87	0.052791262135922334
AUSMDU00053044	90	0.054611650485436924
AUSMDU00053047	92	0.055825243
AUSMDU00053052	93	0.056432038834951403
AUSMDU00053130	74	0.044902913
AUSMDU00053131	90	0.054611650485436924
AUSMDU00053132	89	0.054004854
AUSMDU00053138	89	0.054004854
AUSMDU00053144	87	0.052791262135922334
AUSMDU00053145	91	0.055218447
AUSMDU00053157	86	0.052184466
AUSMDU00053158	89	0.054004854
AUSMDU00053159	82	0.049757282
AUSMDU00053160	87	0.052791262135922334
AUSMDU00053161	92	0.055825243
AUSMDU00053184	91	0.055218447
AUSMDU00053193	81	0.049150485436893154
AUSMDU00053194	86	0.052184466
AUSMDU00053195	82	0.049757282
AUSMDU00053212	88	0.053398058
AUSMDU00053213	86	0.052184466
AUSMDU00053214	87	0.052791262135922334
AUSMDU00053232	85	0.05157767
AUSMDU00053233	86	0.052184466
AUSMDU00053234	86	0.052184466
AUSMDU00053250	89	0.054004854
AUSMDU00053252	88	0.053398058
AUSMDU00053271	92	0.055825243
AUSMDU00053291	91	0.055218447
AUSMDU00053311	90	0.054611650485436924
AUSMDU00053312	84	0.050970873786407744
AUSMDU00053327	85	0.05157767
AUSMDU00053328	89	0.054004854
AUSMDU00053351	90	0.054611650485436924
AUSMDU00053374	85	0.05157767
AUSMDU00053397	86	0.052184466
AUSMDU00053458	88	0.053398058
AUSMDU00053462	92	0.055825243
AUSMDU00053486	91	0.055218447
AUSMDU00053514	85	0.05157767
AUSMDU00053534	88	0.053398058
AUSMDU00053540	85	0.05157767
AUSMDU00053542	93	0.056432038834951403
AUSMDU00053550	85	0.05157767
AUSMDU00053560	87	0.052791262135922334
AUSMDU00053568	90	0.054611650485436924
AUSMDU00053576	87	0.052791262135922334
AUSMDU00053590	89	0.054004854
AUSMDU00053602	87	0.052791262135922334
AUSMDU00053615	82	0.049757282
AUSMDU00053617	90	0.054611650485436924
AUSMDU00053619	87	0.052791262135922334
AUSMDU00053641	90	0.054611650485436924
AUSMDU00053643	95	0.057645631
AUSMDU00053646	87	0.052791262135922334
AUSMDU00053652	86	0.052184466
AUSMDU00053678	88	0.053398058
AUSMDU00053694	86	0.052184466
AUSMDU00053705	91	0.055218447
AUSMDU00053713	78	0.047330097087378675
AUSMDU00053719	88	0.053398058
AUSMDU00053730	91	0.055218447
AUSMDU00053743	94	0.057038835
AUSMDU00053754	86	0.052184466
AUSMDU00053766	80	0.048543689
AUSMDU00053778	87	0.052791262135922334
AUSMDU00053813	88	0.053398058
AUSMDU00053824	94	0.057038835
AUSMDU00053871	85	0.05157767
AUSMDU00053884	84	0.050970873786407744
AUSMDU00053897	84	0.050970873786407744
AUSMDU00053933	86	0.052184466
AUSMDU00053939	81	0.049150485436893154
AUSMDU00053941	84	0.050970873786407744
AUSMDU00053952	87	0.052791262135922334
AUSMDU00053958	82	0.049757282
AUSMDU00053960	85	0.05157767
AUSMDU00053975	83	0.050364078
AUSMDU00053977	93	0.056432038834951403
AUSMDU00053994	84	0.050970873786407744
AUSMDU00053996	82	0.049757282
AUSMDU00054013	84	0.050970873786407744
AUSMDU00054015	77	0.046723301
AUSMDU00054032	84	0.050970873786407744
AUSMDU00054034	76	0.046116505
AUSMDU00054051	84	0.050970873786407744
AUSMDU00054053	79	0.047936893
AUSMDU00054062	86	0.052184466
AUSMDU00054068	82	0.049757282
AUSMDU00054070	95	0.057645631
AUSMDU00054083	86	0.052184466
AUSMDU00054084	78	0.047330097087378675
AUSMDU00054094	84	0.050970873786407744
AUSMDU00054095	89	0.054004854
AUSMDU00054096	84	0.050970873786407744
AUSMDU00054107	87	0.052791262135922334
AUSMDU00054108	82	0.049757282
AUSMDU00054119	93	0.056432038834951403
AUSMDU00054120	89	0.054004854
AUSMDU00054152	90	0.054611650485436924
AUSMDU00054164	90	0.054611650485436924
AUSMDU00054236	92	0.055825243
AUSMDU00054237	86	0.052184466
AUSMDU00054238	84	0.050970873786407744
AUSMDU00054239	88	0.053398058
AUSMDU00054255	82	0.049757282
AUSMDU00054265	83	0.050364078
AUSMDU00054266	81	0.049150485436893154
AUSMDU00054267	82	0.049757282
AUSMDU00054268	84	0.050970873786407744
AUSMDU00054269	83	0.050364078
AUSMDU00054270	84	0.050970873786407744
AUSMDU00054271	85	0.05157767
AUSMDU00054272	87	0.052791262135922334
AUSMDU00054273	83	0.050364078
AUSMDU00054289	82	0.049757282
AUSMDU00054294	82	0.049757282
AUSMDU00054295	88	0.053398058
AUSMDU00054300	88	0.053398058
AUSMDU00054301	83	0.050364078
AUSMDU00054306	85	0.05157767
AUSMDU00054311	83	0.050364078
AUSMDU00054316	78	0.047330097087378675
AUSMDU00054322	83	0.050364078
AUSMDU00054327	85	0.05157767
AUSMDU00054333	75	0.045509708737864085
AUSMDU00054334	75	0.045509708737864085
AUSMDU00054336	93	0.056432038834951403
AUSMDU00054337	88	0.053398058
AUSMDU00054388	80	0.048543689
AUSMDU00054399	88	0.053398058
AUSMDU00054410	87	0.052791262135922334
AUSMDU00054411	79	0.047936893
AUSMDU00054422	87	0.052791262135922334
AUSMDU00054423	90	0.054611650485436924
AUSMDU00054433	81	0.049150485436893154
AUSMDU00054434	90	0.054611650485436924
AUSMDU00054442	78	0.047330097087378675
AUSMDU00054444	84	0.050970873786407744
AUSMDU00054445	79	0.047936893
AUSMDU00054453	84	0.050970873786407744
AUSMDU00054456	88	0.053398058
AUSMDU00054464	91	0.055218447
AUSMDU00054510	85	0.05157767
AUSMDU00054530	90	0.054611650485436924
AUSMDU00054531	84	0.050970873786407744
AUSMDU00054533	85	0.05157767
AUSMDU00054534	82	0.049757282
AUSMDU00054544	86	0.052184466
AUSMDU00054559	79	0.047936893
AUSMDU00054564	84	0.050970873786407744
AUSMDU00054565	84	0.050970873786407744
AUSMDU00054566	91	0.055218447
AUSMDU00054567	88	0.053398058
AUSMDU00054570	76	0.046116505
AUSMDU00054572	90	0.054611650485436924
AUSMDU00054586	87	0.052791262135922334
AUSMDU00054587	84	0.050970873786407744
AUSMDU00054613	88	0.053398058
AUSMDU00054621	82	0.049757282
AUSMDU00054623	80	0.048543689
AUSMDU00054624	81	0.049150485436893154
AUSMDU00054625	86	0.052184466
AUSMDU00054631	85	0.05157767
AUSMDU00054750	86	0.052184466
AUSMDU00054757	75	0.045509708737864085
AUSMDU00054761	89	0.054004854
AUSMDU00054762	88	0.053398058
AUSMDU00054763	81	0.049150485436893154
AUSMDU00054767	84	0.050970873786407744
AUSMDU00054777	81	0.049150485436893154
AUSMDU00054778	83	0.050364078
AUSMDU00054779	89	0.054004854
AUSMDU00054837	84	0.050970873786407744
AUSMDU00054838	80	0.048543689
AUSMDU00054839	85	0.05157767
AUSMDU00054843	81	0.049150485436893154
AUSMDU00054852	91	0.055218447
AUSMDU00054874	80	0.048543689
AUSMDU00054879	88	0.053398058
AUSMDU00054880	92	0.055825243
AUSMDU00054881	86	0.052184466
AUSMDU00054981	89	0.054004854
AUSMDU00054993	94	0.057038835
AUSMDU00055004	85	0.05157767
AUSMDU00055005	89	0.054004854
AUSMDU00055016	90	0.054611650485436924
AUSMDU00055017	89	0.054004854
AUSMDU00055028	89	0.054004854
AUSMDU00055040	85	0.05157767
AUSMDU00055052	88	0.053398058
AUSMDU00055063	92	0.055825243
AUSMDU00055066	84	0.050970873786407744
AUSMDU00055068	90	0.054611650485436924
AUSMDU00055076	92	0.055825243
AUSMDU00055077	91	0.055218447
AUSMDU00055079	91	0.055218447
AUSMDU00055087	88	0.053398058
AUSMDU00055088	88	0.053398058
AUSMDU00055090	89	0.054004854
AUSMDU00055099	87	0.052791262135922334
AUSMDU00055100	93	0.056432038834951403
AUSMDU00055108	89	0.054004854
AUSMDU00055109	95	0.057645631
AUSMDU00055110	84	0.050970873786407744
AUSMDU00055119	86	0.052184466
AUSMDU00055120	91	0.055218447
AUSMDU00055121	86	0.052184466
AUSMDU00055131	84	0.050970873786407744
AUSMDU00055132	87	0.052791262135922334
AUSMDU00055133	86	0.052184466
AUSMDU00055143	90	0.054611650485436924
AUSMDU00055144	95	0.057645631
AUSMDU00055145	87	0.052791262135922334
AUSMDU00055240	83	0.050364078
AUSMDU00055247	85	0.05157767
AUSMDU00055261	85	0.05157767
AUSMDU00055263	86	0.052184466
AUSMDU00055268	83	0.050364078
AUSMDU00055270	86	0.052184466
AUSMDU00055284	85	0.05157767
AUSMDU00055286	78	0.047330097087378675
AUSMDU00055291	86	0.052184466
AUSMDU00055293	82	0.049757282
AUSMDU00055307	77	0.046723301
AUSMDU00055310	90	0.054611650485436924
AUSMDU00055315	84	0.050970873786407744
AUSMDU00055317	79	0.047936893
AUSMDU00055331	81	0.049150485436893154
AUSMDU00055334	93	0.056432038834951403
AUSMDU00055339	78	0.047330097087378675
AUSMDU00055354	81	0.049150485436893154
AUSMDU00055357	85	0.05157767
AUSMDU00055362	79	0.047936893
AUSMDU00055380	85	0.05157767
AUSMDU00055384	80	0.048543689
AUSMDU00055401	84	0.050970873786407744
AUSMDU00055406	88	0.053398058
AUSMDU00055420	83	0.050364078
AUSMDU00055495	86	0.052184466
AUSMDU00055499	86	0.052184466
AUSMDU00055500	91	0.055218447
AUSMDU00055501	87	0.052791262135922334
AUSMDU00055502	83	0.050364078
AUSMDU00055503	78	0.047330097087378675
AUSMDU00055504	88	0.053398058
AUSMDU00055505	86	0.052184466
AUSMDU00055506	90	0.054611650485436924
AUSMDU00055507	87	0.052791262135922334
AUSMDU00055508	89	0.054004854
AUSMDU00055522	84	0.050970873786407744
AUSMDU00055546	86	0.052184466
AUSMDU00055573	87	0.052791262135922334
AUSMDU00055574	90	0.054611650485436924
AUSMDU00055575	83	0.050364078
AUSMDU00055576	89	0.054004854
AUSMDU00055577	90	0.054611650485436924
AUSMDU00055578	88	0.053398058
AUSMDU00055589	88	0.053398058
AUSMDU00055590	83	0.050364078
AUSMDU00055591	82	0.049757282
AUSMDU00055602	82	0.049757282
AUSMDU00055603	90	0.054611650485436924
AUSMDU00055611	82	0.049757282
AUSMDU00055612	87	0.052791262135922334
AUSMDU00055613	90	0.054611650485436924
AUSMDU00055621	87	0.052791262135922334
AUSMDU00055622	90	0.054611650485436924
AUSMDU00055623	76	0.046116505
AUSMDU00055631	85	0.05157767
AUSMDU00055632	88	0.053398058
AUSMDU00055640	82	0.049757282
AUSMDU00055641	84	0.050970873786407744
AUSMDU00055649	81	0.049150485436893154
AUSMDU00055650	88	0.053398058
AUSMDU00055658	87	0.052791262135922334
AUSMDU00055659	91	0.055218447
AUSMDU00055667	90	0.054611650485436924
AUSMDU00055668	94	0.057038835
AUSMDU00055680	87	0.052791262135922334
AUSMDU00055706	86	0.052184466
AUSMDU00055707	77	0.046723301
AUSMDU00055710	95	0.057645631
AUSMDU00055732	92	0.055825243
AUSMDU00055742	86	0.052184466
AUSMDU00055743	84	0.050970873786407744
AUSMDU00055744	86	0.052184466
AUSMDU00055745	89	0.054004854
AUSMDU00055747	92	0.055825243
AUSMDU00055752	74	0.044902913
AUSMDU00055759	87	0.052791262135922334
AUSMDU00055760	86	0.052184466
AUSMDU00055763	89	0.054004854
AUSMDU00055764	85	0.05157767
AUSMDU00055765	106	0.064320388
AUSMDU00055775	86	0.052184466
AUSMDU00055776	89	0.054004854
AUSMDU00055777	78	0.047330097087378675
AUSMDU00055778	81	0.049150485436893154
AUSMDU00055779	89	0.054004854
AUSMDU00055780	83	0.050364078
AUSMDU00055781	83	0.050364078
AUSMDU00055782	92	0.055825243
AUSMDU00055783	86	0.052184466
AUSMDU00055790	80	0.048543689
AUSMDU00055793	88	0.053398058
AUSMDU00055804	82	0.049757282
AUSMDU00055805	84	0.050970873786407744
AUSMDU00055806	90	0.054611650485436924
AUSMDU00055807	89	0.054004854
AUSMDU00055808	95	0.057645631
AUSMDU00055925	87	0.052791262135922334
AUSMDU00055927	81	0.049150485436893154
AUSMDU00055928	87	0.052791262135922334
AUSMDU00055929	91	0.055218447
AUSMDU00055939	84	0.050970873786407744
AUSMDU00055940	87	0.052791262135922334
AUSMDU00055941	93	0.056432038834951403
AUSMDU00055942	79	0.047936893
AUSMDU00055943	91	0.055218447
AUSMDU00055944	90	0.054611650485436924
AUSMDU00055945	86	0.052184466
AUSMDU00055949	85	0.05157767
AUSMDU00055950	82	0.049757282
AUSMDU00055958	88	0.053398058
AUSMDU00055959	94	0.057038835
AUSMDU00055960	85	0.05157767
AUSMDU00055976	88	0.053398058
AUSMDU00055977	84	0.050970873786407744
AUSMDU00055978	86	0.052184466
AUSMDU00055979	87	0.052791262135922334
AUSMDU00055980	86	0.052184466
AUSMDU00055981	84	0.050970873786407744
AUSMDU00055982	84	0.050970873786407744
AUSMDU00055983	83	0.050364078
AUSMDU00055997	95	0.057645631
AUSMDU00055998	85	0.05157767
AUSMDU00056033	92	0.055825243
AUSMDU00056051	82	0.049757282
AUSMDU00056052	85	0.05157767
AUSMDU00056058	77	0.046723301
AUSMDU00056066	88	0.053398058
AUSMDU00056073	81	0.049150485436893154
AUSMDU00056093	83	0.050364078
AUSMDU00056094	76	0.046116505
AUSMDU00056095	78	0.047330097087378675
AUSMDU00056096	83	0.050364078
AUSMDU00056114	76	0.046116505
AUSMDU00056119	83	0.050364078
AUSMDU00056136	85	0.05157767
AUSMDU00056137	84	0.050970873786407744
AUSMDU00056138	80	0.048543689
AUSMDU00056139	87	0.052791262135922334
AUSMDU00056178	76	0.046116505
AUSMDU00056181	89	0.054004854
AUSMDU00056185	82	0.049757282
AUSMDU00056186	85	0.05157767
AUSMDU00056203	83	0.050364078
AUSMDU00056206	87	0.052791262135922334
AUSMDU00056211	76	0.046116505
AUSMDU00056226	86	0.052184466
AUSMDU00056228	82	0.049757282
AUSMDU00056232	83	0.050364078
AUSMDU00056233	85	0.05157767
AUSMDU00056249	83	0.050364078
AUSMDU00056251	77	0.046723301
AUSMDU00056255	78	0.047330097087378675
AUSMDU00056256	84	0.050970873786407744
AUSMDU00056272	87	0.052791262135922334
AUSMDU00056275	79	0.047936893
AUSMDU00056278	92	0.055825243
AUSMDU00056279	83	0.050364078
AUSMDU00056280	87	0.052791262135922334
AUSMDU00056296	87	0.052791262135922334
AUSMDU00056299	78	0.047330097087378675
AUSMDU00056302	85	0.05157767
AUSMDU00056303	82	0.049757282
AUSMDU00056304	81	0.049150485436893154
AUSMDU00056317	80	0.048543689
AUSMDU00056320	81	0.049150485436893154
AUSMDU00056323	90	0.054611650485436924
AUSMDU00056325	76	0.046116505
AUSMDU00056326	86	0.052184466
AUSMDU00056327	85	0.05157767
AUSMDU00056340	85	0.05157767
AUSMDU00056343	84	0.050970873786407744
AUSMDU00056348	79	0.047936893
AUSMDU00056349	89	0.054004854
AUSMDU00056350	90	0.054611650485436924
AUSMDU00056358	83	0.050364078
AUSMDU00056359	92	0.055825243
AUSMDU00056360	90	0.054611650485436924
AUSMDU00056361	88	0.053398058
AUSMDU00056369	88	0.053398058
AUSMDU00056370	87	0.052791262135922334
AUSMDU00056371	90	0.054611650485436924
AUSMDU00056379	80	0.048543689
AUSMDU00056380	85	0.05157767
AUSMDU00056388	86	0.052184466
AUSMDU00056389	82	0.049757282
AUSMDU00056397	91	0.055218447
AUSMDU00056398	80	0.048543689
AUSMDU00056404	86	0.052184466
AUSMDU00056406	86	0.052184466
AUSMDU00056407	78	0.047330097087378675
AUSMDU00056413	84	0.050970873786407744
AUSMDU00056414	86	0.052184466
AUSMDU00056415	81	0.049150485436893154
AUSMDU00056416	88	0.053398058
AUSMDU00056423	95	0.057645631
AUSMDU00056424	79	0.047936893
AUSMDU00056425	97	0.058859223
AUSMDU00056434	79	0.047936893
AUSMDU00056439	86	0.052184466
AUSMDU00056444	91	0.055218447
AUSMDU00056449	89	0.054004854
AUSMDU00056465	88	0.053398058
AUSMDU00056474	89	0.054004854
AUSMDU00056475	88	0.053398058
AUSMDU00056485	89	0.054004854
AUSMDU00056486	87	0.052791262135922334
AUSMDU00056495	90	0.054611650485436924
AUSMDU00056496	78	0.047330097087378675
AUSMDU00056497	85	0.05157767
AUSMDU00056505	89	0.054004854
AUSMDU00056506	76	0.046116505
AUSMDU00056507	76	0.046116505
AUSMDU00056516	92	0.055825243
AUSMDU00056517	86	0.052184466
AUSMDU00056518	90	0.054611650485436924
AUSMDU00056527	89	0.054004854
AUSMDU00056528	81	0.049150485436893154
AUSMDU00056529	90	0.054611650485436924
AUSMDU00056537	84	0.050970873786407744
AUSMDU00056539	76	0.046116505
AUSMDU00056547	88	0.053398058
AUSMDU00056548	87	0.052791262135922334
AUSMDU00056549	92	0.055825243
AUSMDU00056557	85	0.05157767
AUSMDU00056559	83	0.050364078
AUSMDU00056569	80	0.048543689
AUSMDU00056571	87	0.052791262135922334
AUSMDU00056582	78	0.047330097087378675
AUSMDU00056584	84	0.050970873786407744
AUSMDU00056589	82	0.049757282
AUSMDU00056595	86	0.052184466
AUSMDU00056602	88	0.053398058
AUSMDU00056609	79	0.047936893
AUSMDU00056611	83	0.050364078
AUSMDU00056616	81	0.049150485436893154
AUSMDU00056621	77	0.046723301
AUSMDU00056623	87	0.052791262135922334
AUSMDU00056625	88	0.053398058
AUSMDU00056634	87	0.052791262135922334
AUSMDU00056636	76	0.046116505
AUSMDU00056645	80	0.048543689
AUSMDU00056647	76	0.046116505
AUSMDU00056651	85	0.05157767
AUSMDU00056657	89	0.054004854
AUSMDU00056663	86	0.052184466
AUSMDU00056669	86	0.052184466
AUSMDU00056674	87	0.052791262135922334
AUSMDU00056679	86	0.052184466
AUSMDU00056708	87	0.052791262135922334
AUSMDU00056710	89	0.054004854
AUSMDU00056712	86	0.052184466
AUSMDU00056713	77	0.046723301
AUSMDU00056728	90	0.054611650485436924
AUSMDU00056730	86	0.052184466
AUSMDU00056731	84	0.050970873786407744
AUSMDU00056732	83	0.050364078
AUSMDU00056733	86	0.052184466
AUSMDU00056748	92	0.055825243
AUSMDU00056750	95	0.057645631
AUSMDU00056752	85	0.05157767
AUSMDU00056753	80	0.048543689
AUSMDU00056767	89	0.054004854
AUSMDU00056769	87	0.052791262135922334
AUSMDU00056771	77	0.046723301
AUSMDU00056773	83	0.050364078
AUSMDU00056788	90	0.054611650485436924
AUSMDU00056790	90	0.054611650485436924
AUSMDU00056791	88	0.053398058
AUSMDU00056792	86	0.052184466
AUSMDU00056794	90	0.054611650485436924
AUSMDU00056809	85	0.05157767
AUSMDU00056811	86	0.052184466
AUSMDU00056812	81	0.049150485436893154
AUSMDU00056813	84	0.050970873786407744
AUSMDU00056815	87	0.052791262135922334
AUSMDU00056829	85	0.05157767
AUSMDU00056831	81	0.049150485436893154
AUSMDU00056832	87	0.052791262135922334
AUSMDU00056833	75	0.045509708737864085
AUSMDU00056835	84	0.050970873786407744
AUSMDU00056849	87	0.052791262135922334
AUSMDU00056851	81	0.049150485436893154
AUSMDU00056852	85	0.05157767
AUSMDU00056853	88	0.053398058
AUSMDU00056859	87	0.052791262135922334
AUSMDU00056863	83	0.050364078
AUSMDU00056867	87	0.052791262135922334
AUSMDU00056871	92	0.055825243
AUSMDU00056875	92	0.055825243
AUSMDU00056878	93	0.056432038834951403
AUSMDU00056881	92	0.055825243
AUSMDU00056884	87	0.052791262135922334
AUSMDU00057036	83	0.050364078
AUSMDU00057037	90	0.054611650485436924
AUSMDU00057040	85	0.05157767
AUSMDU00057041	87	0.052791262135922334
AUSMDU00057043	84	0.050970873786407744
AUSMDU00057046	88	0.053398058
AUSMDU00057047	86	0.052184466
AUSMDU00057048	86	0.052184466
AUSMDU00057056	94	0.057038835
AUSMDU00057057	91	0.055218447
AUSMDU00057065	88	0.053398058
AUSMDU00057066	88	0.053398058
AUSMDU00057067	83	0.050364078
AUSMDU00057068	82	0.049757282
AUSMDU00057069	83	0.050364078
AUSMDU00057072	84	0.050970873786407744
AUSMDU00057073	86	0.052184466
AUSMDU00057075	82	0.049757282
AUSMDU00057076	91	0.055218447
AUSMDU00057081	87	0.052791262135922334
AUSMDU00057087	86	0.052184466
AUSMDU00057088	78	0.047330097087378675
AUSMDU00057089	86	0.052184466
AUSMDU00057090	91	0.055218447
AUSMDU00057102	85	0.05157767
AUSMDU00057120	86	0.052184466
AUSMDU00057128	77	0.046723301
AUSMDU00057129	79	0.047936893
AUSMDU00057130	79	0.047936893
AUSMDU00057131	89	0.054004854
AUSMDU00057132	88	0.053398058
AUSMDU00057133	81	0.049150485436893154
AUSMDU00057134	83	0.050364078
AUSMDU00057135	82	0.049757282
AUSMDU00057136	86	0.052184466
AUSMDU00057137	87	0.052791262135922334
AUSMDU00057138	76	0.046116505
AUSMDU00057152	83	0.050364078
AUSMDU00057165	86	0.052184466
AUSMDU00057172	88	0.053398058
AUSMDU00057178	83	0.050364078
AUSMDU00057184	86	0.052184466
AUSMDU00057190	88	0.053398058
AUSMDU00057242	87	0.052791262135922334
AUSMDU00057253	92	0.055825243
AUSMDU00057254	82	0.049757282
AUSMDU00057265	82	0.049757282
AUSMDU00057266	76	0.046116505
AUSMDU00057277	84	0.050970873786407744
AUSMDU00057288	82	0.049757282
AUSMDU00057298	85	0.05157767
AUSMDU00057306	87	0.052791262135922334
AUSMDU00057315	91	0.055218447
AUSMDU00057323	88	0.053398058
AUSMDU00057324	85	0.05157767
AUSMDU00057333	89	0.054004854
AUSMDU00057334	90	0.054611650485436924
AUSMDU00057341	85	0.05157767
AUSMDU00057342	94	0.057038835
AUSMDU00057350	89	0.054004854
AUSMDU00057351	84	0.050970873786407744
AUSMDU00057359	93	0.056432038834951403
AUSMDU00057364	89	0.054004854
AUSMDU00057368	87	0.052791262135922334
AUSMDU00057369	85	0.05157767
AUSMDU00057373	92	0.055825243
AUSMDU00057377	89	0.054004854
AUSMDU00057381	94	0.057038835
AUSMDU00057385	88	0.053398058
AUSMDU00057607	87	0.052791262135922334
AUSMDU00057608	77	0.046723301
AUSMDU00057609	91	0.055218447
AUSMDU00057617	83	0.050364078
AUSMDU00057618	84	0.050970873786407744
AUSMDU00057619	87	0.052791262135922334
AUSMDU00057625	89	0.054004854
AUSMDU00057626	87	0.052791262135922334
AUSMDU00057627	77	0.046723301
AUSMDU00057635	80	0.048543689
AUSMDU00057636	86	0.052184466
AUSMDU00057637	74	0.044902913
AUSMDU00057644	96	0.058252427184465994
AUSMDU00057645	86	0.052184466
AUSMDU00057646	87	0.052791262135922334
AUSMDU00057652	78	0.047330097087378675
AUSMDU00057653	85	0.05157767
AUSMDU00057654	88	0.053398058
AUSMDU00057655	83	0.050364078
AUSMDU00057661	87	0.052791262135922334
AUSMDU00057662	89	0.054004854
AUSMDU00057663	89	0.054004854
AUSMDU00057664	88	0.053398058
AUSMDU00057670	81	0.049150485436893154
AUSMDU00057671	87	0.052791262135922334
AUSMDU00057672	85	0.05157767
AUSMDU00057673	84	0.050970873786407744
AUSMDU00057715	89	0.054004854
AUSMDU00057725	86	0.052184466
AUSMDU00057735	91	0.055218447
AUSMDU00057745	89	0.054004854
AUSMDU00057755	84	0.050970873786407744
AUSMDU00057816	86	0.052184466
AUSMDU00057827	84	0.050970873786407744
AUSMDU00057856	87	0.052791262135922334
AUSMDU00057867	85	0.05157767
AUSMDU00057877	96	0.058252427184465994
AUSMDU00057887	88	0.053398058
AUSMDU00057897	84	0.050970873786407744
AUSMDU00057898	84	0.050970873786407744
AUSMDU00057908	94	0.057038835
AUSMDU00057909	82	0.049757282
AUSMDU00057910	81	0.049150485436893154
AUSMDU00057919	93	0.056432038834951403
AUSMDU00057920	92	0.055825243
AUSMDU00057921	81	0.049150485436893154
AUSMDU00057930	86	0.052184466
AUSMDU00057931	89	0.054004854
AUSMDU00057940	78	0.047330097087378675
AUSMDU00057941	82	0.049757282
AUSMDU00057949	87	0.052791262135922334
AUSMDU00057950	77	0.046723301
AUSMDU00057951	99	0.060072815533980584
AUSMDU00057958	95	0.057645631
AUSMDU00057959	91	0.055218447
AUSMDU00057960	91	0.055218447
AUSMDU00057967	88	0.053398058
AUSMDU00057968	95	0.057645631
AUSMDU00057969	93	0.056432038834951403
AUSMDU00057992	78	0.047330097087378675
AUSMDU00057997	89	0.054004854
AUSMDU00057998	91	0.055218447
AUSMDU00057999	83	0.050364078
AUSMDU00058000	89	0.054004854
AUSMDU00058004	90	0.054611650485436924
AUSMDU00058006	80	0.048543689
AUSMDU00058007	94	0.057038835
AUSMDU00058008	90	0.054611650485436924
AUSMDU00058009	86	0.052184466
AUSMDU00058010	83	0.050364078
AUSMDU00058011	86	0.052184466
AUSMDU00058021	86	0.052184466
AUSMDU00058023	83	0.050364078
AUSMDU00058034	88	0.053398058
AUSMDU00058046	89	0.054004854
AUSMDU00058058	93	0.056432038834951403
AUSMDU00058068	94	0.057038835
AUSMDU00058070	85	0.05157767
AUSMDU00058080	92	0.055825243
AUSMDU00058082	91	0.055218447
AUSMDU00058092	88	0.053398058
AUSMDU00058094	84	0.050970873786407744
AUSMDU00058103	92	0.055825243
AUSMDU00058105	86	0.052184466
AUSMDU00058123	81	0.049150485436893154
AUSMDU00058124	91	0.055218447
AUSMDU00058127	89	0.054004854
AUSMDU00058128	93	0.056432038834951403
AUSMDU00058152	87	0.052791262135922334
AUSMDU00058153	89	0.054004854
AUSMDU00058202	84	0.050970873786407744
AUSMDU00058239	92	0.055825243
AUSMDU00058240	79	0.047936893
AUSMDU00058276	89	0.054004854
AUSMDU00058540	91	0.055218447
AUSMDU00058542	81	0.049150485436893154
AUSMDU00058545	87	0.052791262135922334
AUSMDU00058560	89	0.054004854
